Site,Plot,Year,Block,Trt,category,biomass
KNZ,24,2015,8,chr,FORB,16.43333333
KNZ,24,2016,8,chr,FORB,2.833333333
KNZ,24,2017,8,chr,FORB,9.833333333
KNZ,25,2013,9,int,FORB,39.86667
KNZ,25,2014,9,int,FORB,77.1
KNZ,25,2015,9,int,FORB,60.66666667
KNZ,25,2016,9,int,FORB,78.33333333
KNZ,25,2017,9,int,FORB,27.63333333
KNZ,26,2013,9,chr,FORB,4.466667
KNZ,26,2014,9,chr,FORB,71.36666667
KNZ,26,2015,9,chr,FORB,37.76666667
KNZ,26,2016,9,chr,FORB,28.1
KNZ,26,2017,9,chr,FORB,7.533333333
KNZ,27,2013,9,con,FORB,9.566667
KNZ,27,2014,9,con,FORB,22.16666667
KNZ,27,2015,9,con,FORB,2.333333333
KNZ,27,2016,9,con,FORB,1.256
KNZ,27,2017,9,con,FORB,9.5
KNZ,28,2013,10,chr,FORB,23.96667
KNZ,28,2014,10,chr,FORB,3.4
KNZ,28,2015,10,chr,FORB,2.6
KNZ,28,2016,10,chr,FORB,0.143333333
KNZ,28,2017,10,chr,FORB,1.566666667
KNZ,29,2013,10,int,FORB,135
KNZ,29,2014,10,int,FORB,131.4
KNZ,29,2015,10,int,FORB,155.2333333
KNZ,29,2016,10,int,FORB,3.666666667
KNZ,29,2017,10,int,FORB,95.5
KNZ,30,2013,10,con,FORB,57.73333
KNZ,30,2014,10,con,FORB,29.63333333
KNZ,30,2015,10,con,FORB,37.76666667
KNZ,30,2016,10,con,FORB,13.43333333
KNZ,30,2017,10,con,FORB,46.2
KNZ,1,2013,1,int,PYD,30.36667
KNZ,1,2014,1,int,PYD,5.033333333
KNZ,1,2015,1,int,PYD,34.53333333
KNZ,1,2017,1,int,PYD,25.73333333
KNZ,2,2013,1,chr,PYD,5.933333
KNZ,2,2014,1,chr,PYD,36
KNZ,2,2015,1,chr,PYD,4.3
KNZ,2,2017,1,chr,PYD,19.36666667
KNZ,3,2015,1,con,PYD,15.63333333
KNZ,3,2017,1,con,PYD,10.2
KNZ,4,2015,2,con,PYD,6.333333333
KNZ,4,2017,2,con,PYD,2.866666667
KNZ,5,2014,2,int,PYD,1.1
KNZ,5,2015,2,int,PYD,21.2
KNZ,5,2017,2,int,PYD,4.9
KNZ,6,2014,2,chr,PYD,60.2
KNZ,6,2015,2,chr,PYD,5.266666667
KNZ,6,2017,2,chr,PYD,9.733333333
KNZ,7,2013,3,chr,PYD,1.8
KNZ,7,2014,3,chr,PYD,1.366666667
KNZ,7,2015,3,chr,PYD,9.5
KNZ,7,2017,3,chr,PYD,7.066666667
KNZ,8,2013,3,int,PYD,7.466667
KNZ,8,2014,3,int,PYD,9.266666667
KNZ,8,2015,3,int,PYD,4.2
KNZ,8,2017,3,int,PYD,0.366666667
KNZ,9,2013,3,con,PYD,4.066667
KNZ,9,2014,3,con,PYD,8.466666667
KNZ,9,2015,3,con,PYD,38.8
KNZ,9,2017,3,con,PYD,4.633333333
KNZ,10,2013,4,chr,PYD,19.46667
KNZ,10,2014,4,chr,PYD,12.1
KNZ,10,2015,4,chr,PYD,31.2
KNZ,10,2016,4,chr,PYD,1
KNZ,10,2017,4,chr,PYD,19.46666667
KNZ,11,2015,4,int,PYD,8.933333333
KNZ,11,2017,4,int,PYD,5.3
KNZ,12,2013,4,con,PYD,3.1
KNZ,12,2014,4,con,PYD,8
KNZ,12,2015,4,con,PYD,5.633333333
KNZ,12,2017,4,con,PYD,10.3
KNZ,13,2013,5,chr,PYD,2.366667
KNZ,13,2014,5,chr,PYD,47.33333333
KNZ,13,2015,5,chr,PYD,8.3
KNZ,13,2017,5,chr,PYD,4.566666667
KNZ,14,2014,5,con,PYD,10.63333333
KNZ,14,2015,5,con,PYD,3.9
KNZ,14,2017,5,con,PYD,7.933333333
KNZ,15,2014,5,int,PYD,9.166666667
KNZ,15,2015,5,int,PYD,6.733333333
KNZ,15,2017,5,int,PYD,4.433333333
KNZ,16,2013,6,con,PYD,2.6
KNZ,16,2014,6,con,PYD,43.26666667
KNZ,16,2015,6,con,PYD,27.7
KNZ,16,2017,6,con,PYD,6.3
KNZ,17,2014,6,chr,PYD,4.2
KNZ,17,2015,6,chr,PYD,4.433333333
KNZ,17,2016,6,chr,PYD,0.124
KNZ,17,2017,6,chr,PYD,6
KNZ,18,2014,6,int,PYD,19.6
KNZ,18,2015,6,int,PYD,29.86666667
KNZ,18,2016,6,int,PYD,0.633333333
KNZ,18,2017,6,int,PYD,0.966666667
KNZ,19,2015,7,con,PYD,18.43333333
KNZ,19,2017,7,con,PYD,8.333333333
KNZ,20,2013,7,chr,PYD,6.766667
KNZ,20,2015,7,chr,PYD,47.86666667
KNZ,20,2016,7,chr,PYD,13.4
KNZ,21,2013,7,int,PYD,2.733333
KNZ,21,2014,7,int,PYD,17.6
KNZ,21,2015,7,int,PYD,47.9
KNZ,21,2016,7,int,PYD,0.533333333
KNZ,22,2013,8,int,PYD,0.633333
KNZ,22,2014,8,int,PYD,0.2
KNZ,22,2015,8,int,PYD,13.5
KNZ,23,2013,8,con,PYD,3.566667
KNZ,23,2014,8,con,PYD,18.53333333
KNZ,23,2015,8,con,PYD,3.5
KNZ,23,2016,8,con,PYD,0.666666667
KNZ,23,2017,8,con,PYD,2.266666667
KNZ,24,2013,8,chr,PYD,3.1
KNZ,24,2015,8,chr,PYD,13.86666667
KNZ,24,2016,8,chr,PYD,4.9
KNZ,24,2017,8,chr,PYD,1.566666667
KNZ,25,2013,9,int,PYD,6.1
KNZ,25,2014,9,int,PYD,8.033333333
KNZ,25,2015,9,int,PYD,31.5
KNZ,25,2016,9,int,PYD,8.966666667
KNZ,25,2017,9,int,PYD,6.866666667
KNZ,26,2013,9,chr,PYD,2.833333
KNZ,26,2014,9,chr,PYD,17.76666667
KNZ,26,2015,9,chr,PYD,19.86666667
KNZ,26,2017,9,chr,PYD,1.533333333
KNZ,27,2013,9,con,PYD,2
KNZ,27,2014,9,con,PYD,2.533333333
KNZ,27,2015,9,con,PYD,40.8
KNZ,27,2016,9,con,PYD,7.7
KNZ,27,2017,9,con,PYD,3.366666667
KNZ,28,2013,10,chr,PYD,26.13333
KNZ,28,2014,10,chr,PYD,0.966666667
KNZ,28,2015,10,chr,PYD,6.8
KNZ,29,2013,10,int,PYD,9.633333
KNZ,29,2014,10,int,PYD,21.76666667
KNZ,29,2015,10,int,PYD,19.06666667
KNZ,29,2016,10,int,PYD,9.333333333
KNZ,29,2017,10,int,PYD,14.13333333
KNZ,30,2013,10,con,PYD,10.26667
KNZ,30,2014,10,con,PYD,13
KNZ,30,2015,10,con,PYD,8.733333333
KNZ,30,2016,10,con,PYD,1.666666667
KNZ,30,2017,10,con,PYD,0.666666667
KNZ,1,2013,1,int,SCSC,101.9667
KNZ,1,2014,1,int,SCSC,90.5
KNZ,1,2015,1,int,SCSC,51.4
KNZ,1,2016,1,int,SCSC,119.8333333
KNZ,1,2017,1,int,SCSC,38.9
KNZ,2,2013,1,chr,SCSC,126.2333
KNZ,2,2014,1,chr,SCSC,7.7
KNZ,2,2016,1,chr,SCSC,47.06666667
KNZ,2,2017,1,chr,SCSC,75.1
KNZ,3,2013,1,con,SCSC,177.6
KNZ,3,2014,1,con,SCSC,163.2666667
KNZ,3,2016,1,con,SCSC,88.6
KNZ,4,2013,2,con,SCSC,40.3
KNZ,4,2014,2,con,SCSC,11.6
KNZ,4,2015,2,con,SCSC,167.3
KNZ,4,2017,2,con,SCSC,62.76666667
KNZ,5,2016,2,int,SCSC,3.466666667
